item_name,datetime,usda grocery prediction,continued average,simple regression
"Ham, boneless, excluding canned, per lb. (453.6 gm)",2023-08-01,6.583517467949701,6.034146459414172,5.440947725669893
"Ham, boneless, excluding canned, per lb. (453.6 gm)",2023-09-01,6.781022991988192,6.107797680896718,5.440947725669893
"Ham, boneless, excluding canned, per lb. (453.6 gm)",2023-10-01,6.984453681747838,6.182347870023213,5.440947725669893
"Ham, boneless, excluding canned, per lb. (453.6 gm)",2023-11-01,7.193987292200274,6.257807999358791,5.440947725669893
"Ham, boneless, excluding canned, per lb. (453.6 gm)",2023-12-01,7.4098069109662825,6.334189175396862,5.440947725669893
"Ham, boneless, excluding canned, per lb. (453.6 gm)",2024-01-01,7.63210111829527,6.411502640193801,5.440947725669893
"Ham, boneless, excluding canned, per lb. (453.6 gm)",2024-02-01,7.861064151844129,6.4897597730236,5.440947725669893
"Ham, boneless, excluding canned, per lb. (453.6 gm)",2024-03-01,8.096896076399453,6.568972092052707,5.440947725669893
"Chicken, fresh, whole, per lb. (453.6 gm)",2023-03-01,1.868,1.868,1.868
"Chicken, fresh, whole, per lb. (453.6 gm)",2023-04-01,1.9240400000000002,1.8750657994718656,1.8472100316737612
"Chicken, fresh, whole, per lb. (453.6 gm)",2023-05-01,1.9817612,1.882158325668665,1.8472100316737612
"Chicken, fresh, whole, per lb. (453.6 gm)",2023-06-01,2.041214036,1.8892776796855157,1.8472100316737612
"Chicken, fresh, whole, per lb. (453.6 gm)",2023-07-01,2.1024504570800002,1.8964239629999318,1.8472100316737612
"Chicken, fresh, whole, per lb. (453.6 gm)",2023-08-01,2.1655239707924,1.903597277473271,1.8472100316737612
"Chicken, fresh, whole, per lb. (453.6 gm)",2023-09-01,2.2304896899161726,1.910797725352187,1.8472100316737612
"Chicken, fresh, whole, per lb. (453.6 gm)",2023-10-01,2.2974043806136577,1.9180254092700864,1.8472100316737612
"Chicken, fresh, whole, per lb. (453.6 gm)",2023-11-01,2.3663265120320673,1.92528043224859,1.8472100316737612
"Chicken, fresh, whole, per lb. (453.6 gm)",2023-12-01,2.4373163073930297,1.932562897699005,1.8472100316737612
"Chicken, fresh, whole, per lb. (453.6 gm)",2024-01-01,2.5104357966148205,1.9398729094237954,1.8472100316737612
"Chicken, fresh, whole, per lb. (453.6 gm)",2024-02-01,2.585748870513265,1.9472105716180632,1.8472100316737612
"Chicken, fresh, whole, per lb. (453.6 gm)",2024-03-01,2.663321336628663,1.9545759888710343,1.8472100316737612
"Chicken legs, bone-in, per lb. (453.6 gm)",2023-03-01,1.858,1.858,1.858
"Chicken legs, bone-in, per lb. (453.6 gm)",2023-04-01,1.9137400000000002,1.8564720020063081,1.9149975079662762
"Chicken legs, bone-in, per lb. (453.6 gm)",2023-05-01,1.9711522,1.8549452606207264,1.9149975079662762
"Chicken legs, bone-in, per lb. (453.6 gm)",2023-06-01,2.030286766,1.8534197748098344,1.9149975079662762
"Chicken legs, bone-in, per lb. (453.6 gm)",2023-07-01,2.0911953689800002,1.8518955435410624,1.9149975079662762
"Chicken legs, bone-in, per lb. (453.6 gm)",2023-08-01,2.1539312300494005,1.850372565782689,1.9149975079662762
"Chicken legs, bone-in, per lb. (453.6 gm)",2023-09-01,2.2185491669508823,1.8488508405038415,1.9149975079662762
"Chicken legs, bone-in, per lb. (453.6 gm)",2023-10-01,2.285105641959409,1.8473303666744953,1.9149975079662762
"Chicken legs, bone-in, per lb. (453.6 gm)",2023-11-01,2.3536588112181915,1.8458111432654722,1.9149975079662762
"Chicken legs, bone-in, per lb. (453.6 gm)",2023-12-01,2.4242685755547373,1.844293169248441,1.9149975079662762
"Chicken legs, bone-in, per lb. (453.6 gm)",2024-01-01,2.496996632821379,1.842776443595916,1.9149975079662762
"Chicken legs, bone-in, per lb. (453.6 gm)",2024-02-01,2.571906531806021,1.8412609652812564,1.9149975079662762
"Chicken legs, bone-in, per lb. (453.6 gm)",2024-03-01,2.6490637277602014,1.839746733278666,1.9149975079662762
"Eggs, grade A, large, per doz.",2023-03-01,3.446,3.446,3.446
"Eggs, grade A, large, per doz.",2023-04-01,3.54938,3.57041999460787,4.1004516325396825
"Eggs, grade A, large, per doz.",2023-05-01,3.6558614,3.6993322512755835,4.1004516325396825
"Eggs, grade A, large, per doz.",2023-06-01,3.765537242,3.8328989659466304,4.1004516325396825
"Eggs, grade A, large, per doz.",2023-07-01,3.8785033592600007,3.9712881907509225,4.1004516325396825
"Eggs, grade A, large, per doz.",2023-08-01,3.9948584600378005,4.114674045446084,4.1004516325396825
"Eggs, grade A, large, per doz.",2023-09-01,4.114704213838935,4.263236936492963,4.1004516325396825
"Eggs, grade A, large, per doz.",2023-10-01,4.2381453402541025,4.417163784040997,4.1004516325396825
"Eggs, grade A, large, per doz.",2023-11-01,4.365289700461727,4.576648257109035,4.1004516325396825
"Eggs, grade A, large, per doz.",2023-12-01,4.496248391475578,4.741891017257504,4.1004516325396825
"Eggs, grade A, large, per doz.",2024-01-01,4.6311358432198455,4.913099971058515,4.1004516325396825
"Eggs, grade A, large, per doz.",2024-02-01,4.770069918516441,5.090490531681564,4.1004516325396825
"Eggs, grade A, large, per doz.",2024-03-01,4.913172016071934,5.2742858899239415,4.1004516325396825
"Milk, fresh, whole, fortified, per gal. (3.8 lit)",2023-03-01,4.098,4.098,4.098
"Milk, fresh, whole, fortified, per gal. (3.8 lit)",2023-04-01,4.22094,4.106436940152776,4.170972579518551
"Milk, fresh, whole, fortified, per gal. (3.8 lit)",2023-05-01,4.3475681999999995,4.114891250232136,4.170972579518551
"Milk, fresh, whole, fortified, per gal. (3.8 lit)",2023-06-01,4.477995246,4.12336296599919,4.170972579518551
"Milk, fresh, whole, fortified, per gal. (3.8 lit)",2023-07-01,4.61233510338,4.131852123288675,4.170972579518551
"Milk, fresh, whole, fortified, per gal. (3.8 lit)",2023-08-01,4.7507051564814,4.140358758009102,4.170972579518551
"Milk, fresh, whole, fortified, per gal. (3.8 lit)",2023-09-01,4.893226311175843,4.1488829061429096,4.170972579518551
"Milk, fresh, whole, fortified, per gal. (3.8 lit)",2023-10-01,5.040023100511118,4.15742460374662,4.170972579518551
"Milk, fresh, whole, fortified, per gal. (3.8 lit)",2023-11-01,5.191223793526452,4.165983886950985,4.170972579518551
"Milk, fresh, whole, fortified, per gal. (3.8 lit)",2023-12-01,5.346960507332246,4.174560791961145,4.170972579518551
"Milk, fresh, whole, fortified, per gal. (3.8 lit)",2024-01-01,5.507369322552213,4.183155355056777,4.170972579518551
"Milk, fresh, whole, fortified, per gal. (3.8 lit)",2024-02-01,5.67259040222878,4.191767612592252,4.170972579518551
"Milk, fresh, whole, fortified, per gal. (3.8 lit)",2024-03-01,5.842768114295643,4.200397600996788,4.170972579518551
"American processed cheese, per lb. (453.6 gm)",2023-03-01,4.773,4.773,4.773
"American processed cheese, per lb. (453.6 gm)",2023-04-01,4.916189999999999,4.835764395866935,4.310833324003261
"American processed cheese, per lb. (453.6 gm)",2023-05-01,5.063675699999999,4.899354136252735,4.310833324003261
"American processed cheese, per lb. (453.6 gm)",2023-06-01,5.215585970999999,4.963780074342003,4.310833324003261
"American processed cheese, per lb. (453.6 gm)",2023-07-01,5.37205355013,5.0290532060374575,4.310833324003261
"American processed cheese, per lb. (453.6 gm)",2023-08-01,5.5332151566339,5.095184671836664,4.310833324003261
"American processed cheese, per lb. (453.6 gm)",2023-09-01,5.699211611332918,5.162185758733438,4.310833324003261
"American processed cheese, per lb. (453.6 gm)",2023-10-01,5.870187959672905,5.230067902144248,4.310833324003261
"American processed cheese, per lb. (453.6 gm)",2023-11-01,6.046293598463093,5.2988426878599695,4.310833324003261
"American processed cheese, per lb. (453.6 gm)",2023-12-01,6.227682406416985,5.368521854023275,4.310833324003261
"American processed cheese, per lb. (453.6 gm)",2024-01-01,6.414512878609495,5.439117293132056,4.310833324003261
"American processed cheese, per lb. (453.6 gm)",2024-02-01,6.60694826496778,5.5106410540691675,4.310833324003261
"American processed cheese, per lb. (453.6 gm)",2024-03-01,6.805156712916814,5.583105344158876,4.310833324003261
"Cheddar cheese, natural, per lb. (453.6 gm)",2023-03-01,5.922,5.922,5.922
"Cheddar cheese, natural, per lb. (453.6 gm)",2023-04-01,6.09966,5.947424114911654,5.832430772820869
"Cheddar cheese, natural, per lb. (453.6 gm)",2023-05-01,6.2826498,5.97295737970832,5.832430772820869
"Cheddar cheese, natural, per lb. (453.6 gm)",2023-06-01,6.471129294,5.998600262988313,5.832430772820869
"Cheddar cheese, natural, per lb. (453.6 gm)",2023-07-01,6.6652631728200005,6.024353235361716,5.832430772820869
"Cheddar cheese, natural, per lb. (453.6 gm)",2023-08-01,6.8652210680046,6.05021676945902,5.832430772820869
"Cheddar cheese, natural, per lb. (453.6 gm)",2023-09-01,7.071177700044738,6.076191339939793,5.832430772820869
"Cheddar cheese, natural, per lb. (453.6 gm)",2023-10-01,7.283313031046081,6.102277423501399,5.832430772820869
"Cheddar cheese, natural, per lb. (453.6 gm)",2023-11-01,7.501812421977464,6.128475498887736,5.832430772820869
"Cheddar cheese, natural, per lb. (453.6 gm)",2023-12-01,7.726866794636788,6.1547860468980335,5.832430772820869
"Cheddar cheese, natural, per lb. (453.6 gm)",2024-01-01,7.958672798475892,6.181209550395667,5.832430772820869
"Cheddar cheese, natural, per lb. (453.6 gm)",2024-02-01,8.197432982430168,6.207746494317024,5.832430772820869
"Cheddar cheese, natural, per lb. (453.6 gm)",2024-03-01,8.443355971903074,6.234397365680403,5.832430772820869
"Ice cream, prepackaged, bulk, regular, per 1/2 gal. (1.9 lit)",2023-03-01,5.92,5.92,5.92
"Ice cream, prepackaged, bulk, regular, per 1/2 gal. (1.9 lit)",2023-04-01,6.0976,5.999230777092767,5.643193585155619
"Ice cream, prepackaged, bulk, regular, per 1/2 gal. (1.9 lit)",2023-05-01,6.2805279999999994,6.079521945408291,5.643193585155619
"Ice cream, prepackaged, bulk, regular, per 1/2 gal. (1.9 lit)",2023-06-01,6.46894384,6.160887696774376,5.643193585155619
"Ice cream, prepackaged, bulk, regular, per 1/2 gal. (1.9 lit)",2023-07-01,6.663012155200001,6.243342412956252,5.643193585155619
"Ice cream, prepackaged, bulk, regular, per 1/2 gal. (1.9 lit)",2023-08-01,6.862902519856,6.326900668198608,5.643193585155619
"Ice cream, prepackaged, bulk, regular, per 1/2 gal. (1.9 lit)",2023-09-01,7.068789595451681,6.411577231801669,5.643193585155619
"Ice cream, prepackaged, bulk, regular, per 1/2 gal. (1.9 lit)",2023-10-01,7.280853283315231,6.497387070731725,5.643193585155619
"Ice cream, prepackaged, bulk, regular, per 1/2 gal. (1.9 lit)",2023-11-01,7.499278881814689,6.584345352266619,5.643193585155619
"Ice cream, prepackaged, bulk, regular, per 1/2 gal. (1.9 lit)",2023-12-01,7.724257248269129,6.672467446676624,5.643193585155619
"Ice cream, prepackaged, bulk, regular, per 1/2 gal. (1.9 lit)",2024-01-01,7.955984965717203,6.761768929941215,5.643193585155619
"Ice cream, prepackaged, bulk, regular, per 1/2 gal. (1.9 lit)",2024-02-01,8.19466451468872,6.852265586502188,5.643193585155619
"Ice cream, prepackaged, bulk, regular, per 1/2 gal. (1.9 lit)",2024-03-01,8.440504450129382,6.943973412053639,5.643193585155619
"Bananas, per lb. (453.6 gm)",2023-03-01,0.632,0.632,0.632
"Bananas, per lb. (453.6 gm)",2023-04-01,0.65096,0.6315716000768606,0.6346199506217362
"Bananas, per lb. (453.6 gm)",2023-05-01,0.6704888,0.6311434905437437,0.6346199506217362
"Bananas, per lb. (453.6 gm)",2023-06-01,0.6906034640000001,0.6307156712038088,0.6346199506217362
"Bananas, per lb. (453.6 gm)",2023-07-01,0.7113215679200001,0.6302881418603492,0.6346199506217362
"Bananas, per lb. (453.6 gm)",2023-08-01,0.7326612149576001,0.6298609023167913,0.6346199506217362
"Bananas, per lb. (453.6 gm)",2023-09-01,0.7546410514063281,0.6294339523766947,0.6346199506217362
"Bananas, per lb. (453.6 gm)",2023-10-01,0.777280282948518,0.6290072918437525,0.6346199506217362
"Bananas, per lb. (453.6 gm)",2023-11-01,0.8005986914369736,0.6285809205217906,0.6346199506217362
"Bananas, per lb. (453.6 gm)",2023-12-01,0.8246166521800827,0.6281548382147678,0.6346199506217362
"Bananas, per lb. (453.6 gm)",2024-01-01,0.8493551517454853,0.627729044726776,0.6346199506217362
"Bananas, per lb. (453.6 gm)",2024-02-01,0.8748358062978498,0.6273035398620398,0.6346199506217362
"Bananas, per lb. (453.6 gm)",2024-03-01,0.9010808804867854,0.6268783234249165,0.6346199506217362
"Oranges, Navel, per lb. (453.6 gm)",2023-03-01,1.509,1.509,1.509
"Oranges, Navel, per lb. (453.6 gm)",2023-04-01,1.55427,1.5130614934187845,1.548115655312054
"Oranges, Navel, per lb. (453.6 gm)",2023-05-01,1.6008980999999998,1.5171339184007175,1.548115655312054
"Oranges, Navel, per lb. (453.6 gm)",2023-06-01,1.648925043,1.5212173043682453,1.548115655312054
"Oranges, Navel, per lb. (453.6 gm)",2023-07-01,1.6983927942900001,1.5253116808230054,1.548115655312054
"Oranges, Navel, per lb. (453.6 gm)",2023-08-01,1.7493445781187,1.5294170773460394,1.548115655312054
"Oranges, Navel, per lb. (453.6 gm)",2023-09-01,1.801824915462261,1.5335335235980059,1.548115655312054
"Oranges, Navel, per lb. (453.6 gm)",2023-10-01,1.855879662926129,1.5376610493193972,1.548115655312054
"Oranges, Navel, per lb. (453.6 gm)",2023-11-01,1.911556052813913,1.5417996843307502,1.548115655312054
"Oranges, Navel, per lb. (453.6 gm)",2023-12-01,1.9689027343983305,1.5459494585328668,1.548115655312054
"Oranges, Navel, per lb. (453.6 gm)",2024-01-01,2.0279698164302804,1.550110401907025,1.548115655312054
"Oranges, Navel, per lb. (453.6 gm)",2024-02-01,2.0888089109231887,1.5542825445151993,1.548115655312054
"Oranges, Navel, per lb. (453.6 gm)",2024-03-01,2.1514731782508845,1.5584659165002759,1.548115655312054
"Lemons, per lb. (453.6 gm)",2023-03-01,2.174,2.174,2.174
"Lemons, per lb. (453.6 gm)",2023-04-01,2.23922,2.1702667507912694,2.133850989097854
"Lemons, per lb. (453.6 gm)",2023-05-01,2.3063966,2.166539912414947,2.133850989097854
"Lemons, per lb. (453.6 gm)",2023-06-01,2.375588498,2.1628194738621844,2.133850989097854
"Lemons, per lb. (453.6 gm)",2023-07-01,2.44685615294,2.1591054241430387,2.133850989097854
"Lemons, per lb. (453.6 gm)",2023-08-01,2.5202618375282,2.155397752286439,2.133850989097854
"Lemons, per lb. (453.6 gm)",2023-09-01,2.595869692654046,2.1516964473401545,2.133850989097854
"Lemons, per lb. (453.6 gm)",2023-10-01,2.6737457834336675,2.1480014983707614,2.133850989097854
"Lemons, per lb. (453.6 gm)",2023-11-01,2.753958156936678,2.1443128944636114,2.133850989097854
"Lemons, per lb. (453.6 gm)",2023-12-01,2.8365769016447784,2.1406306247227986,2.133850989097854
"Lemons, per lb. (453.6 gm)",2024-01-01,2.9216742086941214,2.136954678271129,2.133850989097854
"Lemons, per lb. (453.6 gm)",2024-02-01,3.0093244349549453,2.1332850442500852,2.133850989097854
"Lemons, per lb. (453.6 gm)",2024-03-01,3.0996041680035935,2.129621711819799,2.133850989097854
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2023-03-01,2.649,2.649,2.649
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2023-04-01,2.72847,2.6547395056066847,3.2023179276722904
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2023-05-01,2.8103241,2.660491446820998,3.2023179276722904
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2023-06-01,2.894633823,2.6662558505867837,3.2023179276722904
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2023-07-01,2.9814728376900006,2.672032743906262,3.2023179276722904
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2023-08-01,3.0709170228207,2.677822153840159,3.2023179276722904
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2023-09-01,3.1630445335053214,2.6836241075078338,3.2023179276722904
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2023-10-01,3.257935869510481,2.689438632087402,3.2023179276722904
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2023-11-01,3.355673945595796,2.6952657548158654,3.2023179276722904
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2023-12-01,3.45634416396367,2.70110550298924,3.2023179276722904
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2024-01-01,3.5600344888825797,2.7069579039626843,3.2023179276722904
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2024-02-01,3.6668355235490573,2.7128229851506247,3.2023179276722904
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2024-03-01,3.776840589255529,2.718700774026885,3.2023179276722904
"Potatoes, white, per lb. (453.6 gm)",2023-03-01,0.968,0.968,0.968
"Potatoes, white, per lb. (453.6 gm)",2023-04-01,0.99704,0.9800630383398519,0.955074459111537
"Potatoes, white, per lb. (453.6 gm)",2023-05-01,1.0269511999999998,0.9922764040495268,0.955074459111537
"Potatoes, white, per lb. (453.6 gm)",2023-06-01,1.057759736,1.0046419704811174,0.955074459111537
"Potatoes, white, per lb. (453.6 gm)",2023-07-01,1.08949252808,1.0171616343320866,0.955074459111537
"Potatoes, white, per lb. (453.6 gm)",2023-08-01,1.1221773039224001,1.0298373159361922,0.955074459111537
"Potatoes, white, per lb. (453.6 gm)",2023-09-01,1.155842623040072,1.04267095955804,0.955074459111537
"Potatoes, white, per lb. (453.6 gm)",2023-10-01,1.1905179017312744,1.055664533691303,0.955074459111537
"Potatoes, white, per lb. (453.6 gm)",2023-11-01,1.2262334387832126,1.0688200313606626,0.955074459111537
"Potatoes, white, per lb. (453.6 gm)",2023-12-01,1.263020441946709,1.082139470427507,0.955074459111537
"Potatoes, white, per lb. (453.6 gm)",2024-01-01,1.3009110552051102,1.0956248938994428,0.955074459111537
"Potatoes, white, per lb. (453.6 gm)",2024-02-01,1.3399383868612635,1.109278370243663,0.955074459111537
"Potatoes, white, per lb. (453.6 gm)",2024-03-01,1.3801365384671016,1.1231019937042184,0.955074459111537
"Tomatoes, field grown, per lb. (453.6 gm)",2023-03-01,1.932,1.932,1.932
"Tomatoes, field grown, per lb. (453.6 gm)",2023-04-01,1.98996,1.9465220841339388,1.964149680865614
"Tomatoes, field grown, per lb. (453.6 gm)",2023-05-01,2.0496588,1.9611533250626982,1.964149680865614
"Tomatoes, field grown, per lb. (453.6 gm)",2023-06-01,2.111148564,1.9758945432749728,1.964149680865614
"Tomatoes, field grown, per lb. (453.6 gm)",2023-07-01,2.1744830209200003,1.9907465654267478,1.964149680865614
"Tomatoes, field grown, per lb. (453.6 gm)",2023-08-01,2.2397175115476,2.005710224387657,1.964149680865614
"Tomatoes, field grown, per lb. (453.6 gm)",2023-09-01,2.3069090368940284,2.020786359287688,1.964149680865614
"Tomatoes, field grown, per lb. (453.6 gm)",2023-10-01,2.376116308000849,2.0359758155642362,1.964149680865614
"Tomatoes, field grown, per lb. (453.6 gm)",2023-11-01,2.447399797240875,2.0512794450095204,1.964149680865614
"Tomatoes, field grown, per lb. (453.6 gm)",2023-12-01,2.520821791158101,2.066698105818344,1.964149680865614
"Tomatoes, field grown, per lb. (453.6 gm)",2024-01-01,2.596446444892844,2.082232662636225,1.964149680865614
"Tomatoes, field grown, per lb. (453.6 gm)",2024-02-01,2.6743398382396295,2.0978839866078807,1.964149680865614
"Tomatoes, field grown, per lb. (453.6 gm)",2024-03-01,2.7545700333868184,2.113652955426081,1.964149680865614
"Orange juice, frozen concentrate, 12 oz. can, per 16 oz. (473.2 ml)",2023-03-01,2.893,2.893,2.893
"Orange juice, frozen concentrate, 12 oz. can, per 16 oz. (473.2 ml)",2023-04-01,2.97979,2.905750132021642,2.8894602452810427
"Orange juice, frozen concentrate, 12 oz. can, per 16 oz. (473.2 ml)",2023-05-01,3.0691836999999995,2.918556456876526,2.8894602452810427
"Orange juice, frozen concentrate, 12 oz. can, per 16 oz. (473.2 ml)",2023-06-01,3.161259211,2.931419222219697,2.8894602452810427
"Orange juice, frozen concentrate, 12 oz. can, per 16 oz. (473.2 ml)",2023-07-01,3.2560969873300003,2.944338676797672,2.8894602452810427
"Orange juice, frozen concentrate, 12 oz. can, per 16 oz. (473.2 ml)",2023-08-01,3.3537798969499,2.957315070453253,2.8894602452810427
"Orange juice, frozen concentrate, 12 oz. can, per 16 oz. (473.2 ml)",2023-09-01,3.454393293858397,2.97034865413036,2.8894602452810427
"Orange juice, frozen concentrate, 12 oz. can, per 16 oz. (473.2 ml)",2023-10-01,3.5580250926741495,2.983439679878881,2.8894602452810427
"Orange juice, frozen concentrate, 12 oz. can, per 16 oz. (473.2 ml)",2023-11-01,3.664765845454374,2.9965884008595447,2.8894602452810427
"Orange juice, frozen concentrate, 12 oz. can, per 16 oz. (473.2 ml)",2023-12-01,3.774708820818005,3.009795071348823,2.8894602452810427
"Orange juice, frozen concentrate, 12 oz. can, per 16 oz. (473.2 ml)",2024-01-01,3.8879500854425455,3.0230599467438406,2.8894602452810427
"Orange juice, frozen concentrate, 12 oz. can, per 16 oz. (473.2 ml)",2024-02-01,4.004588588005822,3.0363832835673183,2.8894602452810427
"Orange juice, frozen concentrate, 12 oz. can, per 16 oz. (473.2 ml)",2024-03-01,4.124726245645997,3.049765339472535,2.8894602452810427
"Beans, dried, any type, all sizes, per lb. (453.6 gm)",2023-03-01,1.687,1.687,1.687
"Beans, dried, any type, all sizes, per lb. (453.6 gm)",2023-04-01,1.73761,1.6925395140347737,1.6787665471772628
"Beans, dried, any type, all sizes, per lb. (453.6 gm)",2023-05-01,1.7897383,1.6980972178832647,1.6787665471772628
"Beans, dried, any type, all sizes, per lb. (453.6 gm)",2023-06-01,1.843430449,1.703673171274417,1.6787665471772628
"Beans, dried, any type, all sizes, per lb. (453.6 gm)",2023-07-01,1.8987333624700002,1.7092674341333038,1.6787665471772628
"Beans, dried, any type, all sizes, per lb. (453.6 gm)",2023-08-01,1.9556953633441,1.71488006658177,1.6787665471772628
"Beans, dried, any type, all sizes, per lb. (453.6 gm)",2023-09-01,2.0143662242444234,1.7205111289390806,1.6787665471772628
"Beans, dried, any type, all sizes, per lb. (453.6 gm)",2023-10-01,2.0747972109717563,1.7261606817225676,1.6787665471772628
"Beans, dried, any type, all sizes, per lb. (453.6 gm)",2023-11-01,2.137041127300909,1.73182878564828,1.6787665471772628
"Beans, dried, any type, all sizes, per lb. (453.6 gm)",2023-12-01,2.201152361119936,1.7375155016316368,1.6787665471772628
"Beans, dried, any type, all sizes, per lb. (453.6 gm)",2024-01-01,2.267186931953534,1.743220890788083,1.6787665471772628
"Beans, dried, any type, all sizes, per lb. (453.6 gm)",2024-02-01,2.3352025399121406,1.7489450144337448,1.6787665471772628
"Beans, dried, any type, all sizes, per lb. (453.6 gm)",2024-03-01,2.4052586161095046,1.754687934086088,1.6787665471772628
"Sugar, white, all sizes, per lb. (453.6 gm)",2023-03-01,0.88,0.88,0.88
"Sugar, white, all sizes, per lb. (453.6 gm)",2023-04-01,0.9064,0.8940417004354945,0.8512051271360985
"Sugar, white, all sizes, per lb. (453.6 gm)",2023-05-01,0.933592,0.9083074569518074,0.8512051271360985
"Sugar, white, all sizes, per lb. (453.6 gm)",2023-06-01,0.96159976,0.9228008446948108,0.8512051271360985
"Sugar, white, all sizes, per lb. (453.6 gm)",2023-07-01,0.9904477528000001,0.9375254958571128,0.8512051271360985
"Sugar, white, all sizes, per lb. (453.6 gm)",2023-08-01,1.020161185384,0.9524851005883219,0.8512051271360985
"Sugar, white, all sizes, per lb. (453.6 gm)",2023-09-01,1.05076602094552,0.9676834079198368,0.8512051271360985
"Sugar, white, all sizes, per lb. (453.6 gm)",2023-10-01,1.0822890015738857,0.9831242267043919,0.8512051271360985
"Sugar, white, all sizes, per lb. (453.6 gm)",2023-11-01,1.1147576716211025,0.9988114265705967,0.8512051271360985
"Sugar, white, all sizes, per lb. (453.6 gm)",2023-12-01,1.1482004017697356,1.0147489388927027,0.8512051271360985
"Sugar, white, all sizes, per lb. (453.6 gm)",2024-01-01,1.1826464138228276,1.0309407577758474,0.8512051271360985
"Sugar, white, all sizes, per lb. (453.6 gm)",2024-02-01,1.2181258062375124,1.047390941057018,0.8512051271360985
"Sugar, white, all sizes, per lb. (453.6 gm)",2024-03-01,1.2546695804246377,1.0641036113219873,0.8512051271360985
"Coffee, 100%, ground roast, all sizes, per lb. (453.6 gm)",2023-03-01,6.184,6.184,6.184
"Coffee, 100%, ground roast, all sizes, per lb. (453.6 gm)",2023-04-01,6.3695200000000005,6.249535627118604,6.2688938260442155
"Coffee, 100%, ground roast, all sizes, per lb. (453.6 gm)",2023-05-01,6.5606056,6.315765775327413,6.2688938260442155
"Coffee, 100%, ground roast, all sizes, per lb. (453.6 gm)",2023-06-01,6.757423768,6.382697804890849,6.2688938260442155
"Coffee, 100%, ground roast, all sizes, per lb. (453.6 gm)",2023-07-01,6.960146481040001,6.450339154074559,6.2688938260442155
"Coffee, 100%, ground roast, all sizes, per lb. (453.6 gm)",2023-08-01,7.168950875471201,6.5186973399720305,6.2688938260442155
"Coffee, 100%, ground roast, all sizes, per lb. (453.6 gm)",2023-09-01,7.384019401735337,6.587779959339986,6.2688938260442155
"Coffee, 100%, ground roast, all sizes, per lb. (453.6 gm)",2023-10-01,7.605539983787398,6.6575946894426234,6.2688938260442155
"Coffee, 100%, ground roast, all sizes, per lb. (453.6 gm)",2023-11-01,7.83370618330102,6.7281492889048025,6.2688938260442155
"Coffee, 100%, ground roast, all sizes, per lb. (453.6 gm)",2023-12-01,8.068717368800051,6.799451598574266,6.2688938260442155
"Coffee, 100%, ground roast, all sizes, per lb. (453.6 gm)",2024-01-01,8.310778889864052,6.871509542393017,6.2688938260442155
"Coffee, 100%, ground roast, all sizes, per lb. (453.6 gm)",2024-02-01,8.560102256559974,6.944331128277912,6.2688938260442155
"Coffee, 100%, ground roast, all sizes, per lb. (453.6 gm)",2024-03-01,8.816905324256773,7.0179244490106,6.2688938260442155
"Potato chips, per 16 oz.",2023-03-01,6.526,6.526,6.526
"Potato chips, per 16 oz.",2023-04-01,6.72178,6.619247278377465,6.2182594551460015
